id,price,property_type,room_type,accommodates,bedrooms,beds,bathrooms_text,amenities,review_scores_rating,number_of_reviews,neighbourhood_cleansed,flag_bedrooms,flag_beds,flag_review_scores_rating,n_bathrooms,flag_n_bathrooms,d_wifi,d_air_conditioning,d_kitchen,d_heating,d_washer,d_elevator,d_tv,ln_price
1320241606270213433,552.0,Room in hotel,Private room,2,16.0,16.0,16 baths,"[""tv"", ""fire extinguisher"", ""bed linens"", ""smoke alarm"", ""room-darkening shades"", ""wifi"", ""hair dryer"", ""air conditioning"", ""self check-in"", ""free parking on premises"", ""exterior security cameras on property"", ""body soap"", ""clothing storage"", ""dedicated workspace"", ""building staff"", ""extra pillows and blankets"", ""smoking allowed"", ""first aid kit"", ""heating""]",4.83,0,Bueng Kum,0,0,1,16.0,0,1,1,0,1,0,0,1,6.313548046277095
1320247524566049936,720.0,Room in hotel,Private room,2,1.0,1.0,1 private bath,"[""hangers"", ""free parking on premises"", ""cleaning products"", ""extra pillows and blankets"", ""bidet"", ""shower gel"", ""bed linens"", ""wine glasses"", ""toaster"", ""long term stays allowed"", ""conditioner"", ""dishes and silverware"", ""tv"", ""ethernet connection"", ""wifi"", ""shampoo"", ""city skyline view"", ""self check-in"", ""hot water kettle"", ""private entrance"", ""building staff"", ""body soap"", ""room-darkening shades"", ""housekeeping available from 8:00\u202fam to 5:00\u202fpm, 3 days a week"", ""fire extinguisher"", ""essentials"", ""dedicated workspace"", ""luggage dropoff allowed"", ""oven"", ""air conditioning"", ""heating"", ""refrigerator"", ""coffee"", ""microwave"", ""clothing storage: wardrobe"", ""exterior security cameras on property""]",4.66,29,Bangkok Noi,0,0,0,1.0,0,1,1,0,1,0,0,1,6.579251212010101
1320274640882475073,765.0,Entire rental unit,Entire home/apt,2,1.0,1.0,1 bath,"[""smoke alarm"", ""long term stays allowed"", ""essentials"", ""exercise equipment"", ""kitchen"", ""hot water kettle"", ""pool"", ""air conditioning"", ""cooking basics"", ""washer"", ""elevator"", ""hot water"", ""host greets you"", ""wifi"", ""tv"", ""exterior security cameras on property"", ""hair dryer""]",5.0,11,Yan na wa,0,0,0,1.0,0,1,1,1,0,1,1,1,6.639875833826536
1320338751226635047,720.0,Entire rental unit,Entire home/apt,2,1.0,1.0,1 bath,"[""free parking on premises"", ""kitchen"", ""pool"", ""smoke alarm"", ""paid parking on premises"", ""washer"", ""elevator"", ""carbon monoxide alarm"", ""tv"", ""wifi"", ""exercise equipment"", ""self check-in"", ""cooking basics"", ""building staff"", ""gym"", ""fire extinguisher"", ""dedicated workspace"", ""outdoor shower"", ""pool table"", ""air conditioning"", ""refrigerator"", ""microwave"", ""hot water""]",5.0,3,Huai Khwang,0,0,0,1.0,0,1,1,1,0,1,1,1,6.579251212010101
1320349618923511071,282.0,Shared room in hostel,Shared room,1,1.0,1.0,Shared half-bath,"[""shampoo"", ""body soap"", ""laundromat nearby"", ""smoke alarm"", ""fire extinguisher"", ""long term stays allowed"", ""dedicated workspace"", ""luggage dropoff allowed"", ""free parking on premises"", ""keypad"", ""self check-in"", ""air conditioning"", ""hot water"", ""bidet"", ""shower gel"", ""wifi"", ""hair dryer""]",4.83,0,Phra Nakhon,0,0,1,1.0,1,1,1,0,0,0,0,0,5.641907070938114
1320489527634805142,690.0,Entire condo,Entire home/apt,2,1.0,1.0,1 bath,"[""hangers"", ""clothing storage"", ""cleaning products"", ""kitchen"", ""shower gel"", ""bed linens"", ""smoke alarm"", ""baking sheet"", ""washer"", ""drying rack for clothing"", ""tv"", ""wifi"", ""shampoo"", ""hair dryer"", ""self check-in"", ""hot water kettle"", ""cooking basics"", ""room-darkening shades"", ""essentials"", ""air conditioning"", ""lockbox"", ""refrigerator"", ""microwave"", ""hot water""]",5.0,5,Bang Sue,0,0,0,1.0,0,1,1,1,0,1,0,1,6.536691597591305
1320505383454938094,690.0,Entire rental unit,Entire home/apt,2,1.0,1.0,1 bath,"[""room-darkening shades"", ""stove"", ""microwave"", ""shower gel"", ""ethernet connection"", ""coffee"", ""gym"", ""tv"", ""drying rack for clothing"", ""cleaning products"", ""wifi"", ""self check-in"", ""air conditioning"", ""shampoo"", ""lockbox"", ""pool"", ""patio or balcony"", ""bed linens"", ""elevator"", ""essentials"", ""hangers"", ""long term stays allowed"", ""mosquito net"", ""clothing storage"", ""smoke alarm"", ""washer"", ""hair dryer"", ""dishes and silverware"", ""hot water"", ""cooking basics"", ""kitchen"", ""hot water kettle"", ""refrigerator""]",5.0,7,Bang Sue,0,0,0,1.0,0,1,1,1,0,1,1,1,6.536691597591305
1320521166951753293,711.0,Entire rental unit,Entire home/apt,2,1.0,1.0,1 bath,"[""hangers"", ""kitchen"", ""bed linens"", ""wine glasses"", ""safe"", ""smoke alarm"", ""long term stays allowed"", ""mini fridge"", ""dishes and silverware"", ""washer"", ""drying rack for clothing"", ""tv"", ""wifi"", ""hair dryer"", ""indoor fireplace"", ""self check-in"", ""hot water kettle"", ""cooking basics"", ""dining table"", ""room-darkening shades"", ""essentials"", ""oven"", ""air conditioning"", ""heating"", ""lockbox"", ""hot water"", ""coffee"", ""microwave""]",5.0,4,Bang Sue,0,0,0,1.0,0,1,1,1,1,1,0,1,6.566672429803241
1320660046250010493,347.0,Shared room in hotel,Shared room,1,1.0,1.0,4 shared baths,"[""first aid kit"", ""air conditioning"", ""fire extinguisher"", ""wifi""]",4.83,0,Phra Nakhon,0,0,1,4.0,0,1,1,0,0,0,0,0,5.849324779946859
1320671962947093991,711.0,Entire home,Entire home/apt,2,1.0,1.0,1 bath,"[""air conditioning"", ""wifi""]",5.0,8,Taling Chan,0,0,0,1.0,0,1,1,0,0,0,0,0,6.566672429803241
1320684761310720692,249.0,Shared room in guesthouse,Shared room,1,1.0,1.0,1 shared bath,"[""stove"", ""cleaning products"", ""free parking on premises"", ""kitchen"", ""bidet"", ""shower gel"", ""bed linens"", ""freezer"", ""bathtub"", ""dishes and silverware"", ""washer"", ""wifi"", ""hair dryer"", ""hot water kettle"", ""body soap"", ""oven"", ""air conditioning"", ""refrigerator"", ""coffee"", ""microwave"", ""hot water""]",5.0,2,Vadhana,0,0,0,1.0,0,1,1,1,0,1,0,0,5.517452896464707
1320691372405798166,800.0,Entire townhouse,Entire home/apt,5,3.0,2.0,2 baths,"[""iron"", ""hangers"", ""clothing storage"", ""stove"", ""free parking on premises"", ""kitchen"", ""pool"", ""outdoor dining area"", ""extra pillows and blankets"", ""bed linens"", ""freezer"", ""safe"", ""dishes and silverware"", ""washer"", ""tv"", ""pets allowed"", ""wifi"", ""exercise equipment"", ""first aid kit"", ""rice maker"", ""hot water kettle"", ""cooking basics"", ""lock on bedroom door"", ""room-darkening shades"", ""smoking allowed"", ""fire extinguisher"", ""lake access"", ""essentials"", ""dedicated workspace"", ""air conditioning"", ""heating"", ""refrigerator""]",4.0,1,Pra Wet,0,0,0,2.0,0,1,1,1,1,1,0,1,6.684611727667927
1320695779919881648,425.0,Private room in guesthouse,Private room,2,1.0,2.0,1 private bath,"[""free parking on premises"", ""kitchen"", ""air conditioning"", ""washer"", ""wifi""]",4.82,11,Vadhana,0,0,0,1.0,0,1,1,1,0,1,0,0,6.052089168924417
1320704403030332537,714.0,Entire rental unit,Entire home/apt,3,1.0,2.0,1 bath,"[""iron"", ""hangers"", ""ac - split type ductless system"", ""shower gel"", ""bed linens"", ""mini fridge"", ""free driveway parking on premises \u2013 2 spaces"", ""drying rack for clothing"", ""40 inch hdtv"", ""wifi"", ""shampoo"", ""hair dryer"", ""first aid kit"", ""self check-in"", ""hot water kettle"", ""building staff"", ""clothing storage: dresser"", ""room-darkening shades"", ""free washer \u2013 in building"", ""fire extinguisher"", ""mosquito net"", ""hot water"", ""exterior security cameras on property""]",4.32,28,Ratchathewi,0,0,0,1.0,0,1,0,0,0,1,0,1,6.570882962339584
1320709334648548295,700.0,Entire rental unit,Entire home/apt,2,1.0,1.0,1 bath,"[""iron"", ""hangers"", ""ac - split type ductless system"", ""shower gel"", ""bed linens"", ""long term stays allowed"", ""mini fridge"", ""free driveway parking on premises \u2013 2 spaces"", ""drying rack for clothing"", ""elevator"", ""40 inch hdtv"", ""wifi"", ""shampoo"", ""hair dryer"", ""laundromat nearby"", ""first aid kit"", ""free street parking"", ""self check-in"", ""hot water kettle"", ""building staff"", ""clothing storage: dresser"", ""room-darkening shades"", ""free washer \u2013 in building"", ""fire extinguisher"", ""mosquito net"", ""luggage dropoff allowed"", ""hot water"", ""exterior security cameras on property""]",4.71,31,Ratchathewi,0,0,0,1.0,0,1,0,0,0,1,1,1,6.551080335043404
1320713069930445209,775.0,Entire rental unit,Entire home/apt,2,1.0,2.0,1 bath,"[""iron"", ""hangers"", ""ac - split type ductless system"", ""shower gel"", ""bed linens"", ""long term stays allowed"", ""mini fridge"", ""free driveway parking on premises \u2013 2 spaces"", ""drying rack for clothing"", ""elevator"", ""40 inch hdtv"", ""wifi"", ""shampoo"", ""hair dryer"", ""laundromat nearby"", ""first aid kit"", ""free street parking"", ""self check-in"", ""hot water kettle"", ""building staff"", ""clothing storage: dresser"", ""room-darkening shades"", ""free washer \u2013 in building"", ""fire extinguisher"", ""mosquito net"", ""luggage dropoff allowed"", ""hot water"", ""exterior security cameras on property""]",4.85,13,Ratchathewi,0,0,0,1.0,0,1,0,0,0,1,1,1,6.652863029353347
1320730662365738749,697.0,Private room in guesthouse,Private room,4,1.0,4.0,2 shared baths,"[""smart lock"", ""iron"", ""hangers"", ""clothing storage"", ""bed linens"", ""toaster"", ""smoke alarm"", ""long term stays allowed"", ""dishes and silverware"", ""washer"", ""tv"", ""wifi"", ""shampoo"", ""hair dryer"", ""first aid kit"", ""self check-in"", ""hot water kettle"", ""dining table"", ""body soap"", ""room-darkening shades"", ""fire extinguisher"", ""luggage dropoff allowed"", ""air conditioning"", ""refrigerator"", ""coffee"", ""microwave"", ""exterior security cameras on property"", ""hot water""]",5.0,5,Khlong Toei,0,0,0,2.0,0,1,1,0,0,1,0,1,6.546785410760524
1320743810498790749,317.0,Shared room in guesthouse,Shared room,1,1.0,4.0,2 shared baths,"[""shampoo"", ""body soap"", ""room-darkening shades"", ""first aid kit"", ""iron"", ""hangers"", ""smoke alarm"", ""fire extinguisher"", ""clothing storage"", ""air conditioning"", ""dining table"", ""washer"", ""host greets you"", ""hot water"", ""wifi"", ""bed linens"", ""exterior security cameras on property"", ""hair dryer""]",4.67,3,Khlong Toei,0,0,0,2.0,0,1,1,0,0,1,0,0,5.75890177387728
1320745013554716480,945.0,Private room in rental unit,Private room,2,1.0,1.0,1 private bath,"[""iron"", ""smoke alarm"", ""free parking on premises"", ""self check-in"", ""air conditioning"", ""heating"", ""building staff"", ""wifi"", ""carbon monoxide alarm"", ""tv"", ""lock on bedroom door"", ""exterior security cameras on property"", ""hair dryer""]",5.0,1,Yan na wa,0,0,0,1.0,0,1,1,0,1,0,0,1,6.851184927493743
1320751299293105130,347.0,Shared room in hotel,Shared room,1,1.0,1.0,4 shared baths,"[""first aid kit"", ""air conditioning"", ""fire extinguisher"", ""wifi""]",4.83,0,Phra Nakhon,0,0,1,4.0,0,1,1,0,0,0,0,0,5.849324779946859
1320753992153718238,347.0,Shared room in hotel,Shared room,1,1.0,1.0,3 shared baths,"[""first aid kit"", ""air conditioning"", ""fire extinguisher"", ""wifi""]",5.0,1,Phra Nakhon,0,0,0,3.0,0,1,1,0,0,0,0,0,5.849324779946859
1320889838939673636,900.0,Private room in condo,Private room,3,2.0,2.0,1 private bath,"[""iron"", ""hangers"", ""cleaning products"", ""free washer \u2013 in unit"", ""kitchen"", ""shower gel"", ""bed linens"", ""sun loungers"", ""smoke alarm"", ""long term stays allowed"", ""housekeeping available from 4:00\u202fpm to 5:00\u202fpm, every day - available at extra cost"", ""other electric stove"", ""dishes and silverware"", ""drying rack for clothing"", ""elevator"", ""tv"", ""outdoor playground"", ""wifi"", ""shampoo"", ""hair dryer"", ""laundromat nearby"", ""keypad"", ""shared outdoor pool - open specific hours, lap pool"", ""self check-in"", ""hot water kettle"", ""cooking basics"", ""dining table"", ""shared gym"", ""dedicated workspace"", ""air conditioning"", ""private patio or balcony"", ""refrigerator"", ""microwave"", ""clothing storage: wardrobe"", ""exterior security cameras on property""]",4.33,6,Chatu Chak,0,0,0,1.0,0,1,1,1,0,1,1,1,6.802394763324311
1321005640271044310,945.0,Private room in rental unit,Private room,2,1.0,1.0,1 private bath,"[""iron"", ""smoke alarm"", ""free parking on premises"", ""self check-in"", ""air conditioning"", ""heating"", ""building staff"", ""wifi"", ""carbon monoxide alarm"", ""tv"", ""lock on bedroom door"", ""exterior security cameras on property"", ""hair dryer""]",4.0,1,Yan na wa,0,0,0,1.0,0,1,1,0,1,0,0,1,6.851184927493743
1321046843232692932,333.0,Shared room in home,Shared room,1,0.0,1.0,1 shared bath,"[""dedicated workspace"", ""kitchen"", ""air conditioning"", ""washer"", ""wifi""]",4.4,5,Bang Rak,0,0,0,1.0,0,1,1,1,0,1,0,0,5.808142489980444
1321137598859177261,960.0,Entire rental unit,Entire home/apt,2,1.0,1.0,1 bath,"[""smoke alarm"", ""dedicated workspace"", ""free parking on premises"", ""kitchen"", ""pool"", ""air conditioning"", ""washer"", ""tv"", ""wifi""]",4.83,0,Bang Kapi,0,0,1,1.0,0,1,1,1,0,1,0,1,6.866933284461882
1321446371032433479,859.0,Entire rental unit,Entire home/apt,2,1.0,1.0,1 bath,"[""iron"", ""hangers"", ""ac - split type ductless system"", ""shower gel"", ""bed linens"", ""long term stays allowed"", ""mini fridge"", ""free driveway parking on premises \u2013 2 spaces"", ""drying rack for clothing"", ""elevator"", ""40 inch hdtv"", ""wifi"", ""shampoo"", ""hair dryer"", ""laundromat nearby"", ""first aid kit"", ""free street parking"", ""self check-in"", ""hot water kettle"", ""building staff"", ""clothing storage: dresser"", ""room-darkening shades"", ""free washer \u2013 in building"", ""fire extinguisher"", ""mosquito net"", ""luggage dropoff allowed"", ""hot water"", ""exterior security cameras on property""]",5.0,1,Ratchathewi,0,0,0,1.0,0,1,0,0,0,1,1,1,6.755768921984255
1321491739578432984,560.0,Entire condo,Entire home/apt,2,1.0,1.0,1 bath,"[""tv"", ""shower gel"", ""fire extinguisher"", ""backyard"", ""pool"", ""bed linens"", ""smoke alarm"", ""dining table"", ""kitchen"", ""drying rack for clothing"", ""room-darkening shades"", ""wifi"", ""long term stays allowed"", ""luggage dropoff allowed"", ""stove"", ""ethernet connection"", ""hair dryer"", ""air conditioning"", ""portable fans"", ""self check-in"", ""essentials"", ""free parking on premises"", ""exterior security cameras on property"", ""outdoor dining area"", ""patio or balcony"", ""hot water"", ""body soap"", ""cooking basics"", ""keypad"", ""bidet"", ""microwave"", ""shampoo"", ""clothing storage"", ""hot water kettle"", ""outdoor playground"", ""dedicated workspace"", ""single level home"", ""outdoor shower"", ""laundromat nearby"", ""dishes and silverware"", ""coffee"", ""hangers"", ""refrigerator"", ""cleaning products"", ""extra pillows and blankets"", ""first aid kit"", ""iron""]",4.5,2,Phasi Charoen,0,0,0,1.0,0,1,1,1,0,0,0,1,6.327936783729195
1321507941128464736,333.0,Private room in home,Private room,1,0.0,3.0,1 shared bath,"[""hangers"", ""dedicated workspace"", ""kitchen"", ""air conditioning"", ""washer"", ""bed linens"", ""wifi""]",4.8,5,Bang Rak,0,0,0,1.0,0,1,1,1,0,1,0,0,5.808142489980444
1321508145039695691,790.0,Entire condo,Entire home/apt,2,1.0,1.0,1 bath,"[""other induction stove"", ""hangers"", ""clothing storage"", ""cleaning products"", ""kitchen"", ""housekeeping - available at extra cost"", ""shower gel"", ""bed linens"", ""exercise equipment: free weights, stationary bike, treadmill, workout bench"", ""smoke alarm"", ""long term stays allowed"", ""dishes and silverware"", ""washer"", ""drying rack for clothing"", ""elevator"", ""tv"", ""ethernet connection"", ""wifi"", ""shampoo"", ""hair dryer"", ""laundromat nearby"", ""shared gym in building"", ""self check-in"", ""hot water kettle"", ""cooking basics"", ""room-darkening shades"", ""air conditioning"", ""private patio or balcony"", ""lockbox"", ""refrigerator"", ""coffee"", ""microwave"", ""hot water""]",5.0,3,Bang Sue,0,0,0,1.0,0,1,1,1,0,1,1,1,6.672032945461067
1321534273992944357,950.0,Private room in townhouse,Private room,2,1.0,1.0,1 private bath,"[""clothing storage"", ""kitchen"", ""outdoor dining area"", ""extra pillows and blankets"", ""bidet"", ""shower gel"", ""bed linens"", ""smoke alarm"", ""conditioner"", ""washer"", ""books and reading material"", ""fast wifi \u2013 263 mbps"", ""tv"", ""pets allowed"", ""exercise equipment"", ""shampoo"", ""first aid kit"", ""lock on bedroom door"", ""body soap"", ""room-darkening shades"", ""smoking allowed"", ""fire extinguisher"", ""essentials"", ""dedicated workspace"", ""air conditioning"", ""host greets you"", ""hot water"", ""exterior security cameras on property""]",5.0,6,Vadhana,0,0,0,1.0,0,1,1,1,0,1,0,1,6.856461984594587
1321630053316087192,339.0,Private room in rental unit,Private room,2,1.0,2.0,1 shared bath,"[""iron"", ""hangers"", ""clothing storage"", ""free parking on premises"", ""kitchen"", ""outdoor dining area"", ""ceiling fan"", ""extra pillows and blankets"", ""bidet"", ""shower gel"", ""bed linens"", ""toaster"", ""central air conditioning"", ""long term stays allowed"", ""dishes and silverware"", ""outdoor furniture"", ""washer"", ""drying rack for clothing"", ""books and reading material"", ""bikes"", ""tv"", ""movie theater"", ""exercise equipment"", ""shampoo"", ""hair dryer"", ""wifi"", ""first aid kit"", ""refrigerator"", ""rice maker"", ""self check-in"", ""hot water kettle"", ""cooking basics"", ""dining table"", ""building staff"", ""cleaning available during stay"", ""lock on bedroom door"", ""fire extinguisher"", ""essentials"", ""dedicated workspace"", ""hot water"", ""microwave""]",4.8,5,Saphan Sung,0,0,0,1.0,0,1,1,1,0,1,0,1,5.82600010738045
1321713517223079265,943.0,Private room in rental unit,Private room,2,1.0,1.0,1 private bath,"[""hangers"", ""clothing storage"", ""cleaning products"", ""pool"", ""outdoor dining area"", ""bidet"", ""shower gel"", ""freezer"", ""smoke alarm"", ""mini fridge"", ""dishes and silverware"", ""washer"", ""drying rack for clothing"", ""elevator"", ""carbon monoxide alarm"", ""tv"", ""exercise equipment"", ""shampoo"", ""wifi"", ""hair dryer"", ""laundromat nearby"", ""sound system"", ""private living room"", ""hot water kettle"", ""private entrance"", ""cooking basics"", ""lock on bedroom door"", ""dedicated workspace"", ""outdoor shower"", ""air conditioning"", ""portable fans"", ""refrigerator"", ""microwave""]",5.0,1,Bang Sue,0,0,0,1.0,0,1,1,0,0,1,1,1,6.849066282633458
